ID	Plumage	PlumageColor	Species_Latin	Shape	name	value	centered_value	scaled_value	axis	Analysis
418_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC6	-0.000501371	0.273107629	0.553822564749398	6	chr_W
422_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC1	0.107485	0.337035	0.983900160560502	1	chr_W
422_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC2	-0.039283	0.07922	0.0774118148292191	2	chr_W
422_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC3	0.0223159	0.2447739	0.363399483644537	3	chr_W
422_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC4	-0.0781761	0.2521389	0.314928374528336	4	chr_W
422_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC5	-0.0989391	0.0263839	0.0459682660259705	5	chr_W
422_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC6	0.00360961	0.27721861	0.562159036525717	6	chr_W
429_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC1	0.0817249	0.3112749	0.908699168004671	1	chr_W
429_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC2	0.114859	0.233362	0.228035545723002	2	chr_W
429_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC3	-0.0949425	0.1275155	0.189313757948356	3	chr_W
429_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC4	0.379843	0.710158	0.887006743498501	4	chr_W
429_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC5	-0.0754073	0.0499157	0.0869673617801968	5	chr_W
429_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC6	0.061848	0.335457	0.680258024220695	6	chr_W
421_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC1	0.10915	0.3387	0.988760764851846	1	chr_W
421_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC2	-0.0413354	0.0771676	0.0754062605657062	2	chr_W
421_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC3	0.0241852	0.2466432	0.36617470867783	3	chr_W
421_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC4	-0.083013	0.247302	0.308886954284351	4	chr_W
421_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC5	-0.10449	0.020833	0.0362970177312317	5	chr_W
421_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC6	0.00712544	0.28073444	0.569288628602484	6	chr_W
424_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC1	0.109619	0.339169	0.990129908042621	1	chr_W
424_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC2	-0.0425787	0.0759243	0.0741913387104024	2	chr_W
424_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC3	0.0237279	0.2461859	0.365495785868369	3	chr_W
424_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC4	-0.0852527	0.2450623	0.306089507795804	4	chr_W
424_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC5	-0.109163	0.01616	0.028155321198901	5	chr_W
424_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC6	0.0079566	0.2815656	0.570974100240909	6	chr_W
417_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC1	0.109978	0.339528	0.991177930229164	1	chr_W
417_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC2	-0.0424914	0.0760116	0.0742766461003872	2	chr_W
417_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC3	0.0255695	0.2480275	0.368229886559169	3	chr_W
417_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC4	-0.0858738	0.2444412	0.305313736927368	4	chr_W
417_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC5	-0.112028	0.013295	0.0231636754541701	5	chr_W
417_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC6	0.00836812	0.28197712	0.571808602970401	6	chr_W
428_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC1	0.110398	0.339948	0.992404028608962	1	chr_W
428_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC2	-0.0428993	0.0756037	0.0738780563595536	2	chr_W
428_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC3	0.0250657	0.2475237	0.367481928301119	3	chr_W
428_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC4	-0.0864171	0.2438979	0.304635140384426	4	chr_W
428_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC5	-0.112994	0.012329	0.0214806284072556	5	chr_W
428_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC6	0.00886242	0.28247142	0.572810971504587	6	chr_W
430_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC1	0.0819386	0.3114886	0.90932301853744	1	chr_W
430_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC2	0.119853	0.238356	0.232915558387192	2	chr_W
430_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC3	-0.0993995	0.1230585	0.182696747316896	3	chr_W
430_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC4	0.397276	0.727591	0.908781036767617	4	chr_W
430_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC5	-0.0830255	0.0422975	0.0736942882679773	5	chr_W
430_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC6	0.0683055	0.3419145	0.693352895370813	6	chr_W
426_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC1	0.084972	0.314522	0.918178368121442	1	chr_W
426_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC2	0.139919	0.258422	0.252523554806822	2	chr_W
426_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC3	-0.116853	0.105605	0.156784699963033	3	chr_W
426_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC4	0.470308	0.800623	1	4	chr_W
426_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC5	-0.107995	0.017328	0.0301903097608017	5	chr_W
426_CC_GRW_HUN_F	grey	#000000	C. canorus	21	PC6	0.109415	0.383024	0.776716984499079	6	chr_W
393_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC1	0.0877217	0.3172717	0.926205517442709	1	chr_W
393_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC2	-0.00557726	0.11292574	0.110348226133963	2	chr_W
393_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC3	-0.000244547	0.222213453	0.329905492697831	3	chr_W
393_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC4	-0.00412482	0.32619018	0.407420446327423	4	chr_W
393_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC5	0.116922	0.242245	0.422059763850728	5	chr_W
393_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC6	-0.0108902	0.2627188	0.532755529959524	6	chr_W
370_CO_PLW_RUS_F	grey	#000000	C. optatus	24	PC1	0.10213	0.33168	0.96826740621807	1	chr_W
370_CO_PLW_RUS_F	grey	#000000	C. optatus	24	PC2	-0.0282195	0.0902835	0.0882227920239056	2	chr_W
370_CO_PLW_RUS_F	grey	#000000	C. optatus	24	PC3	0.0147999	0.2372579	0.352240979739209	3	chr_W
370_CO_PLW_RUS_F	grey	#000000	C. optatus	24	PC4	-0.0545932	0.2757218	0.344384060912564	4	chr_W
370_CO_PLW_RUS_F	grey	#000000	C. optatus	24	PC5	-0.0386225	0.0867005	0.151056957030032	5	chr_W
370_CO_PLW_RUS_F	grey	#000000	C. optatus	24	PC6	0.00230147	0.27591047	0.559506318794968	6	chr_W
379_CO_PLW_RUS_F	grey	#000000	C. optatus	24	PC1	0.0986396	0.3281896	0.958077944825573	1	chr_W
379_CO_PLW_RUS_F	grey	#000000	C. optatus	24	PC2	-0.0233981	0.0951049	0.092934144258412	2	chr_W
379_CO_PLW_RUS_F	grey	#000000	C. optatus	24	PC3	0.0118367	0.2342947	0.347841714335768	3	chr_W
379_CO_PLW_RUS_F	grey	#000000	C. optatus	24	PC4	-0.0450236	0.2852914	0.356336752753793	4	chr_W
379_CO_PLW_RUS_F	grey	#000000	C. optatus	24	PC5	-0.0304267	0.0948963	0.165336374200945	5	chr_W
379_CO_PLW_RUS_F	grey	#000000	C. optatus	24	PC6	-0.0114846	0.2621244	0.531550173178784	6	chr_W
120_CC_UNK_ENG_F	grey	#000000	C. canorus	21	PC1	0.11076	0.34031	0.993460808641074	1	chr_W
120_CC_UNK_ENG_F	grey	#000000	C. canorus	21	PC2	-0.0426973	0.0758057	0.0740754457384415	2	chr_W
120_CC_UNK_ENG_F	grey	#000000	C. canorus	21	PC3	0.024384	0.246842	0.366469853778466	3	chr_W
120_CC_UNK_ENG_F	grey	#000000	C. canorus	21	PC4	-0.0862771	0.2440379	0.304810004209222	4	chr_W
120_CC_UNK_ENG_F	grey	#000000	C. canorus	21	PC5	-0.11209	0.013233	0.0230556538010555	5	chr_W
120_CC_UNK_ENG_F	grey	#000000	C. canorus	21	PC6	0.0100778	0.2836868	0.575275585441626	6	chr_W
380_CO_PLW_RUS_F	grey	#000000	C. optatus	24	PC1	0.099485	0.329035	0.960545905707196	1	chr_W
380_CO_PLW_RUS_F	grey	#000000	C. optatus	24	PC2	-0.0242193	0.0942837	0.0921316880309725	2	chr_W
380_CO_PLW_RUS_F	grey	#000000	C. optatus	24	PC3	0.0122974	0.2347554	0.348525684898458	3	chr_W
380_CO_PLW_RUS_F	grey	#000000	C. optatus	24	PC4	-0.0460456	0.2842694	0.355060246832779	4	chr_W
380_CO_PLW_RUS_F	grey	#000000	C. optatus	24	PC5	-0.0321872	0.0931358	0.162269081937908	5	chr_W
380_CO_PLW_RUS_F	grey	#000000	C. optatus	24	PC6	-0.0097243	0.2638847	0.535119805650414	6	chr_W
283_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC1	0.112057	0.341607	0.997247117209166	1	chr_W
283_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC2	-0.0454506	0.0730524	0.0713849894171932	2	chr_W
283_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC3	0.0260461	0.2485041	0.368937462791378	3	chr_W
283_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC4	-0.0909411	0.2393739	0.298984540788861	4	chr_W
283_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC5	-0.119845	0.005478	0.00954423573809278	5	chr_W
283_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC6	0.0122377	0.2858467	0.579655548615786	6	chr_W
311_CO_ACW_RUS_F	grey	#000000	C. optatus	24	PC1	0.103445	0.332995	0.972106261859582	1	chr_W
311_CO_ACW_RUS_F	grey	#000000	C. optatus	24	PC2	-0.0289668	0.0895362	0.0874925490395345	2	chr_W
311_CO_ACW_RUS_F	grey	#000000	C. optatus	24	PC3	0.0157664	0.2382244	0.353675877826556	3	chr_W
311_CO_ACW_RUS_F	grey	#000000	C. optatus	24	PC4	-0.0569728	0.2733422	0.341411875501953	4	chr_W
311_CO_ACW_RUS_F	grey	#000000	C. optatus	24	PC5	-0.0419289	0.0833941	0.145296266806514	5	chr_W
311_CO_ACW_RUS_F	grey	#000000	C. optatus	24	PC6	0.00653334	0.28014234	0.568087935887349	6	chr_W
285_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC1	0.110814	0.340364	0.993618449861334	1	chr_W
285_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC2	-0.0427794	0.0757236	0.0739952196592004	2	chr_W
285_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC3	0.0247933	0.2472513	0.367077514189383	3	chr_W
285_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC4	-0.0875897	0.2427253	0.303170530949023	4	chr_W
285_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC5	-0.115022	0.010301	0.0179472749795717	5	chr_W
285_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC6	0.0109026	0.2845116	0.576948159924726	6	chr_W
381_CO_PLW_RUS_F	grey	#000000	C. optatus	24	PC1	0.10698	0.33653	0.982425923222887	1	chr_W
381_CO_PLW_RUS_F	grey	#000000	C. optatus	24	PC2	-0.0335756	0.0849274	0.082988944240432	2	chr_W
381_CO_PLW_RUS_F	grey	#000000	C. optatus	24	PC3	0.0194097	0.2418677	0.359084842339366	3	chr_W
381_CO_PLW_RUS_F	grey	#000000	C. optatus	24	PC4	-0.0674001	0.2629149	0.328387892928382	4	chr_W
381_CO_PLW_RUS_F	grey	#000000	C. optatus	24	PC5	-0.0532087	0.0721143	0.125643643535514	5	chr_W
381_CO_PLW_RUS_F	grey	#000000	C. optatus	24	PC6	0.0166355	0.2902445	0.58857364762376	6	chr_W
304_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC1	0.113	0.34255	1	1	chr_W
304_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC2	-0.0463558	0.0721472	0.0705004504777409	2	chr_W
304_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC3	0.0267039	0.2491619	0.369914054578089	3	chr_W
304_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC4	-0.093238	0.237077	0.296115649937611	4	chr_W
304_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC5	-0.123761	0.00156199999999999	0.00272144874459673	5	chr_W
304_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC6	0.0155841	0.2891931	0.586441561285822	6	chr_W
362_CO_PLW_RUS_F	grey	#000000	C. optatus	24	PC1	0.1076	0.33715	0.984235877974018	1	chr_W
362_CO_PLW_RUS_F	grey	#000000	C. optatus	24	PC2	-0.0339997	0.0845033	0.0825745242622816	2	chr_W
362_CO_PLW_RUS_F	grey	#000000	C. optatus	24	PC3	0.0194909	0.2419489	0.35920539456357	3	chr_W
362_CO_PLW_RUS_F	grey	#000000	C. optatus	24	PC4	-0.0686681	0.2616469	0.326804126286654	4	chr_W
362_CO_PLW_RUS_F	grey	#000000	C. optatus	24	PC5	-0.0546196	0.0707034	0.123185454013266	5	chr_W
362_CO_PLW_RUS_F	grey	#000000	C. optatus	24	PC6	0.0183091	0.2919181	0.591967465100622	6	chr_W
328_CC_SCC_RUS_F	grey	#000000	C. canorus	21	PC1	0.100119	0.329669	0.96239673040432	1	chr_W
328_CC_SCC_RUS_F	grey	#000000	C. canorus	21	PC2	-0.0102837	0.1082193	0.105749209953897	2	chr_W
328_CC_SCC_RUS_F	grey	#000000	C. canorus	21	PC3	0.00231268	0.22477068	0.333702037065355	3	chr_W
328_CC_SCC_RUS_F	grey	#000000	C. canorus	21	PC4	-0.00995684	0.32035816	0.400136094016784	4	chr_W
328_CC_SCC_RUS_F	grey	#000000	C. canorus	21	PC5	0.386852	0.512175	0.892354680386578	5	chr_W
328_CC_SCC_RUS_F	grey	#000000	C. canorus	21	PC6	0.062366	0.335975	0.68130845290916	6	chr_W
317_CO_SCC_RUS_F	grey	#000000	C. optatus	24	PC1	0.108429	0.337979	0.986655962633192	1	chr_W
317_CO_SCC_RUS_F	grey	#000000	C. optatus	24	PC2	-0.0347195	0.0837835	0.0818711535943433	2	chr_W
317_CO_SCC_RUS_F	grey	#000000	C. optatus	24	PC3	0.0202992	0.2427572	0.360405423662382	3	chr_W
317_CO_SCC_RUS_F	grey	#000000	C. optatus	24	PC4	-0.0705882	0.2597268	0.324405868929571	4	chr_W
317_CO_SCC_RUS_F	grey	#000000	C. optatus	24	PC5	-0.0586944	0.0666286	0.116085992205018	5	chr_W
317_CO_SCC_RUS_F	grey	#000000	C. optatus	24	PC6	0.0204248	0.2940338	0.596257797100979	6	chr_W
295_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC1	0.0988096	0.3283596	0.958574222741206	1	chr_W
295_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC2	-0.0103011	0.1082019	0.105732207106409	2	chr_W
295_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC3	0.00248308	0.22494108	0.333955018580186	3	chr_W
295_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC4	-0.00928582	0.32102918	0.400974216329034	4	chr_W
295_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC5	0.360975	0.486298	0.847269578489056	5	chr_W
295_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC6	0.0551166	0.3287256	0.666607723692642	6	chr_W
376_CO_PLW_RUS_F	grey	#000000	C. optatus	24	PC1	0.101875	0.331425	0.967522989344621	1	chr_W
376_CO_PLW_RUS_F	grey	#000000	C. optatus	24	PC2	-0.0260167	0.0924863	0.0903753134289271	2	chr_W
376_CO_PLW_RUS_F	grey	#000000	C. optatus	24	PC3	0.0146123	0.2370703	0.351962462531567	3	chr_W
376_CO_PLW_RUS_F	grey	#000000	C. optatus	24	PC4	-0.050539	0.279776	0.349447867473205	4	chr_W
376_CO_PLW_RUS_F	grey	#000000	C. optatus	24	PC5	-0.0352046	0.0901184	0.157011912000683	5	chr_W
376_CO_PLW_RUS_F	grey	#000000	C. optatus	24	PC6	-0.00405369	0.26955531	0.546618978285733	6	chr_W
286_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC1	0.0986825	0.3282325	0.958203182017224	1	chr_W
286_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC2	-0.00994277	0.10856023	0.106082358275403	2	chr_W
286_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC3	0.00218946	0.22464746	0.33351910054976	3	chr_W
286_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC4	-0.0096466	0.3206684	0.400523592252533	4	chr_W
286_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC5	0.360354	0.485677	0.846187619673182	5	chr_W
286_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC6	0.053852	0.327461	0.664043298751653	6	chr_W
291_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC1	0.0999676	0.3295176	0.961954751131222	1	chr_W
291_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC2	-0.0103956	0.1081074	0.105639864055394	2	chr_W
291_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC3	0.00254315	0.22500115	0.334044200502697	3	chr_W
291_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC4	-0.0107638	0.3195512	0.399128178930658	4	chr_W
291_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC5	0.393249	0.518572	0.903500075789386	5	chr_W
291_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC6	0.0621162	0.3357252	0.680801894827348	6	chr_W
294_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC1	0.10226	0.33181	0.968646912859436	1	chr_W
294_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC2	-0.011168	0.107335	0.104885093974934	2	chr_W
294_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC3	0.00306139	0.22551939	0.334813596865642	3	chr_W
294_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC4	-0.0113706	0.3189444	0.398370269152897	4	chr_W
294_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC5	0.448636	0.573959	1	5	chr_W
294_CC_UNK_RUS_F	grey	#000000	C. canorus	21	PC6	0.0777832	0.3513922	0.71257229301688	6	chr_W
436_CC_UNK_ROM_F	rufous	#e78f41	C. canorus	21	PC1	-0.0888618	0.1406882	0.410708509706612	1	chr_W
436_CC_UNK_ROM_F	rufous	#e78f41	C. canorus	21	PC2	0.0362884	0.1547914	0.151258308431653	2	chr_W
436_CC_UNK_ROM_F	rufous	#e78f41	C. canorus	21	PC3	-0.0366833	0.1857747	0.275807306474337	3	chr_W
436_CC_UNK_ROM_F	rufous	#e78f41	C. canorus	21	PC4	0.00260399	0.33291899	0.415824913848341	4	chr_W
436_CC_UNK_ROM_F	rufous	#e78f41	C. canorus	21	PC5	0.0173118	0.1426348	0.248510433672092	5	chr_W
436_CC_UNK_ROM_F	rufous	#e78f41	C. canorus	21	PC6	-0.273609	0	0	6	chr_W
439_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC1	-0.0979074	0.1316426	0.384301853743979	1	chr_W
439_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC2	0.0302835	0.1487865	0.145390469415395	2	chr_W
439_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC3	-0.03948	0.182978	0.271655232515845	3	chr_W
439_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC4	0.000788889	0.331103889	0.413557803110827	4	chr_W
439_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC5	0.0163679	0.1416909	0.246865891117658	5	chr_W
439_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC6	-0.260939	0.01267	0.0256929179205568	6	chr_W
441_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC1	-0.0900583	0.1394917	0.407215588965115	1	chr_W
441_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC2	0.0352282	0.1537312	0.150222307345035	2	chr_W
441_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC3	-0.0362959	0.1861621	0.276382453415918	3	chr_W
441_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC4	0.00222268	0.33253768	0.415348647240961	4	chr_W
441_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC5	0.0197667	0.1450897	0.252787568450011	5	chr_W
441_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC6	-0.269366	0.004243	0.00860418711420065	6	chr_W
443_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC1	-0.0924056	0.1371444	0.400363158662969	1	chr_W
443_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC2	0.0401733	0.1586763	0.155054536144731	2	chr_W
443_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC3	-0.00177513	0.22068287	0.327633138203029	3	chr_W
443_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC4	0.0115003	0.3418153	0.426936648085304	4	chr_W
443_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC5	0.0226001	0.1479231	0.257724157997348	5	chr_W
443_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC6	-0.27343	0.000178999999999985	0.00036298597535748	6	chr_W
440_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC1	-0.0999685	0.1295815	0.37828492190921	1	chr_W
440_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC2	0.0288655	0.1473685	0.144004835062608	2	chr_W
440_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC3	-0.0399205	0.1825375	0.271001251545874	3	chr_W
440_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC4	0.000379902	0.330694902	0.413046967174313	4	chr_W
440_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC5	0.0172162	0.1425392	0.248343871252128	5	chr_W
440_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC6	-0.256543	0.017066	0.0346073667902305	6	chr_W
445_CC_UNK_TOG_F	rufous	#e78f41	C. canorus	21	PC1	-0.102881	0.126669	0.369782513501679	1	chr_W
445_CC_UNK_TOG_F	rufous	#e78f41	C. canorus	21	PC2	0.027815	0.146318	0.142978312574876	2	chr_W
445_CC_UNK_TOG_F	rufous	#e78f41	C. canorus	21	PC3	-0.0449925	0.1774655	0.263471191433072	3	chr_W
445_CC_UNK_TOG_F	rufous	#e78f41	C. canorus	21	PC4	0.000800664	0.331115664	0.41357251040752	4	chr_W
445_CC_UNK_TOG_F	rufous	#e78f41	C. canorus	21	PC5	0.0167041	0.1420271	0.247451647243096	5	chr_W
445_CC_UNK_TOG_F	rufous	#e78f41	C. canorus	21	PC6	-0.24542	0.028189	0.0571631936276697	6	chr_W
431_CC_UNK_EST_F	rufous	#e78f41	C. canorus	21	PC1	-0.10463	0.12492	0.364676689534375	1	chr_W
431_CC_UNK_EST_F	rufous	#e78f41	C. canorus	21	PC2	0.0335769	0.1520799	0.148608698031383	2	chr_W
431_CC_UNK_EST_F	rufous	#e78f41	C. canorus	21	PC3	0.00808053	0.23053853	0.342265179262048	3	chr_W
431_CC_UNK_EST_F	rufous	#e78f41	C. canorus	21	PC4	0.0116834	0.3419984	0.427165344987591	4	chr_W
431_CC_UNK_EST_F	rufous	#e78f41	C. canorus	21	PC5	0.0171543	0.1424773	0.248236023827486	5	chr_W
431_CC_UNK_EST_F	rufous	#e78f41	C. canorus	21	PC6	-0.248625	0.024984	0.0506639195996203	6	chr_W
433_CC_UNK_CHN_F	rufous	#e78f41	C. canorus	21	PC1	-0.106377	0.123173	0.359576704130784	1	chr_W
433_CC_UNK_CHN_F	rufous	#e78f41	C. canorus	21	PC2	0.0230934	0.1415964	0.138364482419642	2	chr_W
433_CC_UNK_CHN_F	rufous	#e78f41	C. canorus	21	PC3	-0.0430786	0.1793794	0.266312631111679	3	chr_W
433_CC_UNK_CHN_F	rufous	#e78f41	C. canorus	21	PC4	-0.00227001	0.32804499	0.409737154690785	4	chr_W
433_CC_UNK_CHN_F	rufous	#e78f41	C. canorus	21	PC5	0.0147712	0.1400942	0.244083985093012	5	chr_W
433_CC_UNK_CHN_F	rufous	#e78f41	C. canorus	21	PC6	-0.240407	0.033202	0.0673288287922909	6	chr_W
434_CC_UNK_UKR_F	rufous	#e78f41	C. canorus	21	PC1	-0.104566	0.124984	0.364863523573201	1	chr_W
434_CC_UNK_UKR_F	rufous	#e78f41	C. canorus	21	PC2	0.0257452	0.1442482	0.140955755463875	2	chr_W
434_CC_UNK_UKR_F	rufous	#e78f41	C. canorus	21	PC3	-0.0440153	0.1784427	0.264921975096761	3	chr_W
434_CC_UNK_UKR_F	rufous	#e78f41	C. canorus	21	PC4	-0.00243105	0.32788395	0.409536011331176	4	chr_W
434_CC_UNK_UKR_F	rufous	#e78f41	C. canorus	21	PC5	0.0183012	0.1436242	0.250234250181633	5	chr_W
434_CC_UNK_UKR_F	rufous	#e78f41	C. canorus	21	PC6	-0.244187	0.029422	0.0596635383629535	6	chr_W
414_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC1	-0.215168	0.014382	0.041985111662531	1	chr_W
414_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC2	-0.101792	0.016711	0.0163295738148331	2	chr_W
414_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC3	-0.196344	0.026114	0.0387697140744722	3	chr_W
414_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC4	-0.0476042	0.2827108	0.353113512851867	4	chr_W
414_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC5	-0.0172301	0.1080929	0.188328608837913	5	chr_W
414_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC6	0.165472	0.439081	0.890392430424308	6	chr_W
412_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC1	-0.216859	0.012691	0.0370486060429135	1	chr_W
412_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC2	-0.103288	0.015215	0.0148677198008908	2	chr_W
412_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC3	-0.199123	0.023335	0.0346439181254426	3	chr_W
412_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC4	-0.0487688	0.2815462	0.351658895635024	4	chr_W
412_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC5	-0.0175433	0.1077797	0.187782925261212	5	chr_W
412_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC6	0.172327	0.445936	0.904293373782273	6	chr_W
410_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC1	-0.22608	0.00347	0.0101299080426215	1	chr_W
410_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC2	-0.114207	0.00429599999999999	0.00419794441436916	2	chr_W
